source_id,source_type,target_id,target_type,declared_in,line_number
MOD-0006,MOD,P-0030,P,03_knowledge_base/models/MOD-0006_jolt_modell.md,83
MOD-0006,MOD,ST-0150,ST,03_knowledge_base/models/MOD-0006_jolt_modell.md,86
MOD-0006,MOD,ST-0164,ST,03_knowledge_base/models/MOD-0006_jolt_modell.md,86
MOD-0006,MOD,T-0026,T,03_knowledge_base/models/MOD-0006_jolt_modell.md,84
MOD-0006,MOD,T-0027,T,03_knowledge_base/models/MOD-0006_jolt_modell.md,84
MOD-0006,MOD,T-0028,T,03_knowledge_base/models/MOD-0006_jolt_modell.md,84
MOD-0006,MOD,T-0029,T,03_knowledge_base/models/MOD-0006_jolt_modell.md,84
MOD-0006,MOD,T-0030,T,03_knowledge_base/models/MOD-0006_jolt_modell.md,84
MOD-0007,MOD,MEC-0017,MEC,03_knowledge_base/models/MOD-0007_principled_negotiation.md,89
MOD-0007,MOD,MEC-0030,MEC,03_knowledge_base/models/MOD-0007_principled_negotiation.md,110
MOD-0007,MOD,MOD-0001,MOD,03_knowledge_base/models/MOD-0007_principled_negotiation.md,55
MOD-0007,MOD,MOD-0003,MOD,03_knowledge_base/models/MOD-0007_principled_negotiation.md,56
MOD-0007,MOD,MOD-0004,MOD,03_knowledge_base/models/MOD-0007_principled_negotiation.md,57
MOD-0007,MOD,MOD-0006,MOD,03_knowledge_base/models/MOD-0007_principled_negotiation.md,58
MOD-0007,MOD,P-0031,P,03_knowledge_base/models/MOD-0007_principled_negotiation.md,87
MOD-0007,MOD,P-0032,P,03_knowledge_base/models/MOD-0007_principled_negotiation.md,87
MOD-0007,MOD,P-0033,P,03_knowledge_base/models/MOD-0007_principled_negotiation.md,87
MOD-0007,MOD,P-0034,P,03_knowledge_base/models/MOD-0007_principled_negotiation.md,87
MOD-0007,MOD,ST-0165,ST,03_knowledge_base/models/MOD-0007_principled_negotiation.md,90
MOD-0007,MOD,ST-0174,ST,03_knowledge_base/models/MOD-0007_principled_negotiation.md,90
MOD-0007,MOD,T-0031,T,03_knowledge_base/models/MOD-0007_principled_negotiation.md,88
MOD-0007,MOD,T-0032,T,03_knowledge_base/models/MOD-0007_principled_negotiation.md,88
MOD-0007,MOD,T-0033,T,03_knowledge_base/models/MOD-0007_principled_negotiation.md,88
MOD-0007,MOD,T-0034,T,03_knowledge_base/models/MOD-0007_principled_negotiation.md,88
MOD-0008,MOD,MEC-0006,MEC,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,63
MOD-0008,MOD,MEC-0018,MEC,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,45
MOD-0008,MOD,MOD-0001,MOD,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,70
MOD-0008,MOD,MOD-0002,MOD,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,57
MOD-0008,MOD,MOD-0004,MOD,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,71
MOD-0008,MOD,MOD-0006,MOD,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,72
MOD-0008,MOD,P-0035,P,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,46
MOD-0008,MOD,P-0036,P,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,46
MOD-0008,MOD,ST-0178,ST,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,52
MOD-0008,MOD,T-0036,T,03_knowledge_base/models/MOD-0008_pre_suasion_modell.md,62
MOD-0009,MOD,MEC-0020,MEC,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,25
MOD-0009,MOD,MOD-0001,MOD,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,49
MOD-0009,MOD,MOD-0003,MOD,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,50
MOD-0009,MOD,MOD-0008,MOD,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,51
MOD-0009,MOD,P-0038,P,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,27
MOD-0009,MOD,P-0039,P,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,26
MOD-0009,MOD,P-0040,P,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,35
MOD-0009,MOD,ST-0186,ST,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,63
MOD-0009,MOD,ST-0188,ST,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,25
MOD-0009,MOD,ST-0190,ST,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,26
MOD-0009,MOD,ST-0191,ST,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,27
MOD-0009,MOD,ST-0192,ST,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,35
MOD-0009,MOD,ST-0193,ST,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,34
MOD-0009,MOD,T-0038,T,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,66
MOD-0009,MOD,T-0039,T,03_knowledge_base/models/MOD-0009_pink_abc_modell.md,34
MOD-0010,MOD,A-0008,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,102
MOD-0010,MOD,A-0048,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,127
MOD-0010,MOD,A-0050,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,101
MOD-0010,MOD,A-0051,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,110
MOD-0010,MOD,A-0052,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,102
MOD-0010,MOD,A-0053,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,109
MOD-0010,MOD,A-0056,A,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,133
MOD-0010,MOD,MEC-0002,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,36
MOD-0010,MOD,MEC-0005,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,110
MOD-0010,MOD,MEC-0007,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,27
MOD-0010,MOD,MEC-0009,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,93
MOD-0010,MOD,MEC-0012,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,27
MOD-0010,MOD,MEC-0016,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,45
MOD-0010,MOD,MEC-0018,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,94
MOD-0010,MOD,MEC-0021,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,34
MOD-0010,MOD,MEC-0023,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,101
MOD-0010,MOD,MEC-0025,MEC,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,133
MOD-0010,MOD,MOD-0001,MOD,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,71
MOD-0010,MOD,MOD-0002,MOD,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,69
MOD-0010,MOD,MOD-0008,MOD,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,70
MOD-0010,MOD,MOD-0011,MOD,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,112
MOD-0010,MOD,MOD-0012,MOD,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,135
MOD-0010,MOD,P-0042,P,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,100
MOD-0010,MOD,P-0045,P,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,93
MOD-0010,MOD,P-0046,P,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,101
MOD-0010,MOD,P-0047,P,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,110
MOD-0010,MOD,P-0051,P,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,133
MOD-0010,MOD,ST-0195,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,34
MOD-0010,MOD,ST-0196,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,25
MOD-0010,MOD,ST-0197,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,26
MOD-0010,MOD,ST-0198,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,36
MOD-0010,MOD,ST-0199,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,35
MOD-0010,MOD,ST-0200,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,52
MOD-0010,MOD,ST-0201,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,51
MOD-0010,MOD,ST-0272,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,126
MOD-0010,MOD,ST-0273,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,126
MOD-0010,MOD,ST-0274,ST,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,126
MOD-0010,MOD,T-0043,T,03_knowledge_base/models/MOD-0010_kahneman_kognitive_bias_karte.md,93
MOD-0011,MOD,A-0008,A,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,29
MOD-0011,MOD,A-0054,A,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,27
MOD-0011,MOD,A-0055,A,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,28
MOD-0011,MOD,MEC-0002,MEC,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,53
MOD-0011,MOD,MEC-0006,MEC,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,55
MOD-0011,MOD,MEC-0008,MEC,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,54
MOD-0011,MOD,MEC-0015,MEC,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,56
MOD-0011,MOD,MEC-0021,MEC,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,57
MOD-0011,MOD,MEC-0024,MEC,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,58
MOD-0011,MOD,MOD-0002,MOD,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,29
MOD-0011,MOD,MOD-0010,MOD,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,47
MOD-0011,MOD,P-0048,P,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,35
MOD-0011,MOD,P-0049,P,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,36
MOD-0011,MOD,P-0050,P,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,37
MOD-0011,MOD,T-0043,T,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,47
MOD-0011,MOD,T-0044,T,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,45
MOD-0011,MOD,T-0045,T,03_knowledge_base/models/MOD-0011_choice_architecture_modell.md,46
MOD-0012,MOD,A-0057,A,03_knowledge_base/models/MOD-0012_success_framework.md,27
MOD-0012,MOD,A-0058,A,03_knowledge_base/models/MOD-0012_success_framework.md,28
MOD-0012,MOD,A-0059,A,03_knowledge_base/models/MOD-0012_success_framework.md,29
MOD-0012,MOD,A-0060,A,03_knowledge_base/models/MOD-0012_success_framework.md,30
MOD-0012,MOD,MEC-0005,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,58
MOD-0012,MOD,MEC-0009,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,58
MOD-0012,MOD,MEC-0018,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,56
MOD-0012,MOD,MEC-0026,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,52
MOD-0012,MOD,MEC-0027,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,53
MOD-0012,MOD,MEC-0028,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,54
MOD-0012,MOD,MEC-0029,MEC,03_knowledge_base/models/MOD-0012_success_framework.md,55
MOD-0012,MOD,MOD-0002,MOD,03_knowledge_base/models/MOD-0012_success_framework.md,116
MOD-0012,MOD,MOD-0008,MOD,03_knowledge_base/models/MOD-0012_success_framework.md,21
MOD-0012,MOD,MOD-0009,MOD,03_knowledge_base/models/MOD-0012_success_framework.md,21
MOD-0012,MOD,MOD-0010,MOD,03_knowledge_base/models/MOD-0012_success_framework.md,116
MOD-0012,MOD,MOD-0011,MOD,03_knowledge_base/models/MOD-0012_success_framework.md,112
MOD-0012,MOD,P-0036,P,03_knowledge_base/models/MOD-0012_success_framework.md,38
MOD-0012,MOD,P-0052,P,03_knowledge_base/models/MOD-0012_success_framework.md,36
MOD-0012,MOD,P-0053,P,03_knowledge_base/models/MOD-0012_success_framework.md,37
MOD-0012,MOD,ST-0301,ST,03_knowledge_base/models/MOD-0012_success_framework.md,84
MOD-0012,MOD,T-0047,T,03_knowledge_base/models/MOD-0012_success_framework.md,46
P-0001,P,MEC-0001,MEC,03_knowledge_base/principles/P-0001_self_verbalized_insight.md,21
P-0001,P,MEC-0004,MEC,03_knowledge_base/principles/P-0001_self_verbalized_insight.md,22
P-0002,P,MEC-0002,MEC,03_knowledge_base/principles/P-0002_solution_value_follows_problem_weight.md,21
P-0002,P,MEC-0005,MEC,03_knowledge_base/principles/P-0002_solution_value_follows_problem_weight.md,22
P-0003,P,A-0001,A,03_knowledge_base/principles/P-0003_technique_context_dependency.md,83
P-0003,P,A-0002,A,03_knowledge_base/principles/P-0003_technique_context_dependency.md,84
P-0003,P,MOD-0001,MOD,03_knowledge_base/principles/P-0003_technique_context_dependency.md,78
P-0004,P,A-0001,A,03_knowledge_base/principles/P-0004_need_development.md,79
P-0004,P,A-0003,A,03_knowledge_base/principles/P-0004_need_development.md,80
P-0004,P,A-0004,A,03_knowledge_base/principles/P-0004_need_development.md,81
P-0004,P,MEC-0001,MEC,03_knowledge_base/principles/P-0004_need_development.md,31
P-0004,P,MEC-0002,MEC,03_knowledge_base/principles/P-0004_need_development.md,32
P-0004,P,MEC-0004,MEC,03_knowledge_base/principles/P-0004_need_development.md,33
P-0004,P,MOD-0001,MOD,03_knowledge_base/principles/P-0004_need_development.md,75
P-0004,P,T-0002,T,03_knowledge_base/principles/P-0004_need_development.md,63
P-0004,P,T-0003,T,03_knowledge_base/principles/P-0004_need_development.md,64
P-0004,P,T-0004,T,03_knowledge_base/principles/P-0004_need_development.md,65
P-0005,P,MEC-0004,MEC,03_knowledge_base/principles/P-0005_benefit_need_linkage.md,31
P-0005,P,MOD-0001,MOD,03_knowledge_base/principles/P-0005_benefit_need_linkage.md,71
P-0005,P,P-0001,P,03_knowledge_base/principles/P-0005_benefit_need_linkage.md,67
P-0005,P,P-0004,P,03_knowledge_base/principles/P-0005_benefit_need_linkage.md,66
P-0005,P,ST-0021,ST,03_knowledge_base/principles/P-0005_benefit_need_linkage.md,62
P-0005,P,T-0004,T,03_knowledge_base/principles/P-0005_benefit_need_linkage.md,61
P-0006,P,MEC-0002,MEC,03_knowledge_base/principles/P-0006_objection_prevention.md,33
P-0006,P,MEC-0003,MEC,03_knowledge_base/principles/P-0006_objection_prevention.md,34
P-0006,P,MOD-0001,MOD,03_knowledge_base/principles/P-0006_objection_prevention.md,74
P-0006,P,P-0002,P,03_knowledge_base/principles/P-0006_objection_prevention.md,39
P-0006,P,P-0004,P,03_knowledge_base/principles/P-0006_objection_prevention.md,69
P-0007,P,MEC-0001,MEC,03_knowledge_base/principles/P-0007_commitment_securing.md,32
P-0007,P,MEC-0003,MEC,03_knowledge_base/principles/P-0007_commitment_securing.md,31
P-0007,P,MOD-0001,MOD,03_knowledge_base/principles/P-0007_commitment_securing.md,71
P-0007,P,P-0003,P,03_knowledge_base/principles/P-0007_commitment_securing.md,66
P-0007,P,P-0005,P,03_knowledge_base/principles/P-0007_commitment_securing.md,67
P-0007,P,T-0005,T,03_knowledge_base/principles/P-0007_commitment_securing.md,62
P-0008,P,A-0005,A,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,40
P-0008,P,A-0006,A,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,40
P-0008,P,A-0011,A,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,40
P-0008,P,MEC-0005,MEC,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,27
P-0008,P,MEC-0006,MEC,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,36
P-0008,P,MEC-0007,MEC,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,37
P-0008,P,MEC-0008,MEC,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,38
P-0008,P,MEC-0009,MEC,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,27
P-0008,P,MOD-0002,MOD,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,86
P-0008,P,P-0001,P,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,46
P-0008,P,P-0002,P,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,48
P-0008,P,P-0007,P,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,46
P-0008,P,P-0009,P,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,82
P-0008,P,P-0015,P,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,82
P-0008,P,T-0005,T,03_knowledge_base/principles/P-0008_trigger_design_meta_principle.md,78
P-0009,P,A-0007,A,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,38
P-0009,P,A-0011,A,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,39
P-0009,P,MEC-0005,MEC,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,35
P-0009,P,MOD-0002,MOD,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,91
P-0009,P,P-0001,P,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,49
P-0009,P,P-0007,P,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,49
P-0009,P,P-0008,P,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,87
P-0009,P,ST-0033,ST,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,55
P-0009,P,ST-0034,ST,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,55
P-0009,P,ST-0035,ST,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,55
P-0009,P,ST-0036,ST,03_knowledge_base/principles/P-0009_vorab_leistung_reziprozitaet.md,55
P-0010,P,A-0009,A,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,39
P-0010,P,MEC-0001,MEC,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,21
P-0010,P,MEC-0004,MEC,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,21
P-0010,P,MOD-0001,MOD,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,104
P-0010,P,MOD-0002,MOD,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,105
P-0010,P,P-0001,P,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,54
P-0010,P,P-0002,P,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,62
P-0010,P,P-0006,P,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,62
P-0010,P,P-0007,P,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,50
P-0010,P,P-0008,P,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,100
P-0010,P,ST-0037,ST,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,37
P-0010,P,ST-0038,ST,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,35
P-0010,P,ST-0039,ST,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,35
P-0010,P,ST-0040,ST,03_knowledge_base/principles/P-0010_commitment_sequenzierung.md,37
P-0011,P,A-0005,A,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,38
P-0011,P,A-0010,A,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,39
P-0011,P,MEC-0006,MEC,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,27
P-0011,P,MOD-0002,MOD,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,94
P-0011,P,P-0001,P,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,49
P-0011,P,P-0003,P,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,51
P-0011,P,P-0007,P,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,49
P-0011,P,P-0008,P,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,89
P-0011,P,P-0012,P,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,90
P-0011,P,ST-0041,ST,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,55
P-0011,P,ST-0042,ST,03_knowledge_base/principles/P-0011_soziale_beweise_bedingungen.md,55
P-0012,P,A-0006,A,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,39
P-0012,P,A-0010,A,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,38
P-0012,P,MEC-0007,MEC,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,35
P-0012,P,MEC-0030,MEC,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,112
P-0012,P,MOD-0002,MOD,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,92
P-0012,P,P-0001,P,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,49
P-0012,P,P-0002,P,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,51
P-0012,P,P-0007,P,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,49
P-0012,P,P-0008,P,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,87
P-0012,P,P-0011,P,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,88
P-0012,P,ST-0043,ST,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,55
P-0012,P,ST-0044,ST,03_knowledge_base/principles/P-0012_rapport_als_kaufpraediktor.md,55
P-0013,P,A-0006,A,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,39
P-0013,P,A-0010,A,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,38
P-0013,P,MEC-0008,MEC,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,35
P-0013,P,MOD-0002,MOD,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,94
P-0013,P,P-0001,P,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,49
P-0013,P,P-0003,P,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,51
P-0013,P,P-0007,P,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,49
P-0013,P,P-0008,P,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,89
P-0013,P,P-0011,P,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,90
P-0013,P,ST-0045,ST,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,55
P-0013,P,ST-0046,ST,03_knowledge_base/principles/P-0013_autoritaet_durch_positionierung.md,55
P-0014,P,A-0008,A,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,38
P-0014,P,MEC-0002,MEC,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,51
P-0014,P,MEC-0003,MEC,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,62
P-0014,P,MEC-0005,MEC,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,39
P-0014,P,MEC-0009,MEC,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,35
P-0014,P,MEC-0021,MEC,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,110
P-0014,P,MOD-0002,MOD,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,97
P-0014,P,P-0001,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,49
P-0014,P,P-0002,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,51
P-0014,P,P-0003,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,52
P-0014,P,P-0007,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,49
P-0014,P,P-0008,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,92
P-0014,P,P-0009,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,93
P-0014,P,P-0042,P,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,110
P-0014,P,ST-0030,ST,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,56
P-0014,P,ST-0036,ST,03_knowledge_base/principles/P-0014_referenzrahmen_kontrolle.md,39
P-0015,P,A-0008,A,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,39
P-0015,P,A-0012,A,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,38
P-0015,P,MEC-0003,MEC,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,35
P-0015,P,MOD-0002,MOD,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,96
P-0015,P,P-0001,P,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,49
P-0015,P,P-0002,P,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,52
P-0015,P,P-0003,P,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,47
P-0015,P,P-0004,P,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,52
P-0015,P,P-0007,P,03_knowledge_base/principles/P-0015_knappheit_zwei_kanaele.md,49
